name,look,smell,taste,feel,review
Tui East India Pale Ale,2.0,2.5,2.5,2.0,"A: Very dark tea color, no carbonation, no head. Looks more like ice tea left out in the sun too long with a little bit of ""scum"" on the top.
S: Sweet and a bit syrupy. Like a white port wine spiked with concord grape. Strange for a beer.
T: It is very tea like, with a bit of fruitiness/concord grape and brown sugar. An odd beer. Not really a beer. I could see this in the refreshments section under flavored tea. It's not bad, but just not beer.
M: Barely felt carbonation. Like a fairly flat soda-tea.
O: Not really beer. No bitterness. Strange drink with a beautiful bottle cap.Oct 05, 2011"
Tui East India Pale Ale,3.0,3.0,3.0,3.0,"Pours out a slightly cloudy yellow with one finger of suds.
Smell is weak pale ale. Not a lot of hop here but the malt is fairly heavy.
Taste is weak IPA. Needs a little more hop.
Mouthfeel is clean but this is a 4%er so not much about this beer is big.
Overall it is a weak attempt.
Thanks Andrew for the bottle, always ready to try new stuff.Sep 19, 2011"
Tui East India Pale Ale,2.0,3.0,2.5,3.0,"Working my way round the local Dan Murphy's I spied this timid NZ India Pale Ale. I've had this drop a few times and my recollection was of something bland and inoffensive so let's find out if my memory serves me correct.

Poured from a 330ml bottle into a plain tulip pint glass.

A: The body is a clear copper colour suggesting a vat conditioned macro filtered brew. Head is foamy white and it dwindled down to an unremarkable thin lacing. Nothing exciting here.

S: Aroma is yeasty with an apple over tone and malt grains on the back note... if the hops are there they must be playing a minor role in this brew (which is disappointing for an IPA).

T: Very grainy, not a good grain taste either (like in a wheat beer) but more of a corn flavour (something you would expect in a macro lager). The yeast adds a sour taste but it's minimal. If I had to describe the taste of this beer with three nouns they would be: corn, yeast and water. ""No hops can I detect, hmmm"" [Yoda voice]. This beer is false advertising, like the many Australian Lagers that have ""Bitter"" in their name this brew has nothing in common with it's ""IPA"" namesake (what were the brewers thinking???).

M: Watery with slight to low carbonation, nothing else to it.

D: Overall this brew is cheap enough for me not to outright condemn it but the false advertising - calling this an IPA, does indeed niggle at me as I write this review. Are my recollections valid though? Bland and inoffensive, spot on! It's easy to drink (too easy mind you) and if I had to pick between it and macro Australian Lagers then fair enough, but otherwise give it a miss.

Food match: The classic ""meat and vege"" will work with this... easy on the gravy though; you want to taste something from the beer.Jun 16, 2011"
Tui East India Pale Ale,3.0,3.0,3.0,3.0,"nothing special, but not offensive.
Appearance is dark copper colour with fast receding head.
Smell is IDK some vague smell that isnt lager?
Tastes is very light with a tiny touch of hops.
Mouthfeel is average central
Drinkability is not bad, you can slam them down and it doesnt taste chemically, on the other hand it is no artwork, just inoffensive and inexpensive.Feb 14, 2011"
Tui East India Pale Ale,2.5,2.0,2.0,3.0,"Fairly clear copper colour with a non-existent head. Disappointing.

The aroma is slightly sweet with a touch of metal. There is not hop character.

Sweet, metallic and not at all appetising. This is more macro kiwi lager than IPA.

Medium-light body with moderate carbonation. Acceptable.

A poor example of an India Pale Ale and really a beer that doesn't stand up.Dec 03, 2010"
Tui East India Pale Ale,2.0,1.5,2.0,3.0,"Pours dark amber with a quickly fading head.
Nose shows dirty malt with lots of vegetal notes and a fair whack of caramel. Faint resinous note.
Flavours aren't so bad, showing caramel amber malt. Unfortunately some of the vegetal notes are still present.
Pretty light body, carbonation is too high.May 20, 2010"
Tui East India Pale Ale,2.0,2.0,1.5,2.0,"30 ml poured into a rocks glass

A-- Poured a dark amber color. No head, no lacing, decent carbonation. Nothing exciting about it.

S-- Faint hops, mostly carmel malt. More sweet smelling than bitter. No pine or citrus smell to this. Closer to an ESB or a bitter than an IPA by smell alone.

T-- HMMMM... Tastes like an amber ale. Probably closer to Fat Tire than an IPA. Has a bit of an apple taste to it. No real bitter taste and more sweet than anything else. At least not watery.

M-- Carbonation is good. Just nowhere near an IPA, ESB, APA, or EPA. Faint bite but more of a fruit flavored bite. Once again apple is what I taste and feel. Even the citrus taste is more like apple juice. OK.

D-- Nothing special, even at 4%. If it was reclassified as an amber ale it would be decent and passable. Have had this in NZ and was far better than this. Anyway, still more passable than stuff Fosters or Lion Nathan makes in Australia. If in NZ avoid this stuff and go get some decent stuff from Emersons, Pink Elephant, Twisted Hop, Harrington, or Mac's. Speights is far superior to this.

Note: the grade is more because it is not an IPA, or even close to one.Feb 02, 2010"
Tui East India Pale Ale,3.5,3.0,3.0,3.0,"I was surprised when I found out this was supposedly an IPA because I didn't think it tasted like one at all, more like a light brown ale. To be honest, it seemed pretty similar to Newcastle, at least closer to that than any IPA I've ever had. There wasn't much in the way of hop character, a slight bitterness perhaps. Most of the beer was dominated by a light malt character with some caramel notes. Definitely seemed adjuncty to me but I may be wrong. Anyway, it's drinkable. I certainly didn't hate it but I don't think I would seek it outside of New Zealand. Worth a try if you're on vacation there though.Sep 11, 2009"
Tui East India Pale Ale,3.5,2.5,3.0,2.5,"Stubby 330 ml bottle with a bright blood red cap and an eye catching orange and red label. On this label is a Tui bird on a tree branch and the word ""Tui"" in bold white letters. The back label has a picture of the founder, a brief bio on him, barcode, and a best before date of June 09. Just in time!

I poured this beer into a standard Victory pint glass. This IPA poured a semi clear pure amber color. No highlights anywhere. It was just a simple pure amber color. On top of this beer was a minimal fizzy head of white foam. It OK retention that left behind a string of white rings and a few spots of lace.

To be honest, there wasn't much of an aroma. I only received a hint of toasted malts and a gentle touch of black licorice. When it was swirled around, a faint whiff a red delicious apples emerges from the background. That's it for the aroma folks!

There wasn't much to the taste either. The taste was lightly malty with the taste of some lightly toasted caramel malts, carbonated water, and a tiny speck of red delicious apples. As the beer moves along, the taste will get maltier, but then all of a sudden the malts just stop at a low to medium amount. Since this was a Pale Ale, I thought I would get some hops in the taste, but they were nowhere to be seen anywhere in the taste.

This was a light bodied beer with plenty of carbonation and a faint aftertaste of carbonated water and toasted malts.

There's not much to this beer, but I could actually this as a lawnmower beer or regular session beer. It's easy to drink a few of these in a sitting, but I wouldn't. The taste of the malts were on the weak side and there was no sign of the hops. A good friend picked up a six pack of this for me in New Zealand.Jun 12, 2009"
Tui East India Pale Ale,3.0,2.5,3.5,3.0,"A- Moderate Brown with average carbonation, it looks average. There is a limited and rapidly disappearing head.

S-Limited malt and hop notes. The notes are muted and you have to hunt.

T- A light ale with the taste of bitters. This is not the Americanized IPA that many of us are use to. Rather a taste that in the US would be called British Bitters. There are hardly any standout malt flavors. However the general neutral tone of everything besides the hops goes together well. The beer is not really that filling and there was a fair amount of carbonation. 

D- See above. It has the same characteristics that mimic cheap American Ales. However the price is right and is decent for a session.Mar 04, 2009"
Tui East India Pale Ale,2.5,2.5,3.0,3.5,"Very little head even with a vigorous pour. A light cover is retained. Dark amber in colour.

Muted aromas and certainly not the hoppiness that I would expect from an IPA. Some floral notes perhaps.

Quite sweet on the palate. A bit yeasty. Nothing really interesting.

Very light and and easy drinking.

Pretty good for the price, I would rather it than something from CUB, but not a lot to it. Refreshing on a hot day.Dec 16, 2008"
Redhook Long Hammer IPA,3.5,4.0,3.25,3.25,"Copped a 12 pack of 12oz cans for the low, packaged on 7.8.20. I am already very familiar with the west coast ipa style, often piney, cedary, citrusy and drier.

L: Crystal clear light caramel, srm 9. A stiff off-white head with large bubbles. Active carbonation visible. Head dies in a minute or so. The transparency is shocking

S: Pine jumped right out of the can as I cracked it supported by a more floral citrus, not juicy. Stale bread crusts balance out the nose. The intensity is to a large degree.

T: Earthy, piney base with grapefruit sour notes. Bitterness not detected until the finish. Ranged mid to back of the palate. A little heavy on malt flavor here.

F: Rather crisp but the dark bread crumbs shut that down. Oily, medium-light body. Drinkable.

Long Hammer is one of Washington's most favorable west coast ipas. I understand why. It taste like a dewy forest but with hints of citrus so often found in ipas. This citrus was more like the orange plant than the fruit itself. It is easy to throw back but I am not sure I'd want to drink more than two of these in a light, it would get boring. However, overall a standard representation of the WCIPA.Dec 02, 2020"
Redhook Long Hammer IPA,4.25,3.5,3.75,4.0,"Very active pour into a frosted pilsner glass with foaming to a thick three finger white head. Nice lacing. Nose is very faint. Not much there. Taste is crisp and piny upfront then citrus from hops come thru. Nice but not exceptional. Feel is active with medium body nice warm even in a cold glass. I do like the bottle. Thro back design.Sep 06, 2020"
Redhook Long Hammer IPA,3.5,3.25,3.25,3.75,"16oz can served in a nonic glass.

Look- Slightly hazy golden amber color. Solid off-white head that recedes fairly quickly to a modest ring of foam. Moderate carbonation streams visible.

Smell- Citrus (grapefruit and lemon zest), some light pineapple and melon, some decaying vegetal material, caramel malt, light wet pine other grassy/herbal notes.

Taste- Similar to the aroma. Citrus and pineapple, faint melon, some vegetal funk, sweet malt and pine, moderate lingering hoppy bitter finish. decent balance.

Feel- Medium bodied, dryish side and pretty crisp. Medium carbonation on the tongue.

O- One of the old school WC original IPAs that really does taste dated and antiquated. If you'd like to try it, find it on sale.Jul 13, 2020"
